Date,AXP_weight,AMGN_weight,AAPL_weight,BA_weight,CAT_weight,CSCO_weight,CVX_weight,GS_weight,HD_weight,HON_weight,IBM_weight,INTC_weight,JNJ_weight,KO_weight,JPM_weight,MCD_weight,MMM_weight,MRK_weight,MSFT_weight,NKE_weight,PG_weight,TRV_weight,UNH_weight,CRM_weight,VZ_weight,V_weight,WBA_weight,WMT_weight,DIS_weight
2014-09-05,0.00863,0.06318,0.00697,0.00757,0.00676,0.00473,0.00582,0.0082,0.21118,0.0075,0.00723,0.01179,0.01054,0.00705,0.01129,0.00776,0.00734,0.00729,0.00708,0.00755,0.00735,0.00802,0.00686,0.03225,0.00754,0.00785,0.00731,0.49589,0.01146
2014-09-08,0.00863,0.06318,0.00697,0.00757,0.00676,0.00473,0.00582,0.0082,0.21118,0.0075,0.00723,0.01179,0.01054,0.00705,0.01129,0.00776,0.00734,0.00729,0.00708,0.00755,0.00735,0.00802,0.00686,0.03225,0.00754,0.00785,0.00731,0.49589,0.01146
2014-09-09,0.00863,0.06318,0.00697,0.00757,0.00676,0.00473,0.00582,0.0082,0.21118,0.0075,0.00723,0.01179,0.01054,0.00705,0.01129,0.00776,0.00734,0.00729,0.00708,0.00755,0.00735,0.00802,0.00686,0.03225,0.00754,0.00785,0.00731,0.49589,0.01146
2014-09-10,0.00863,0.06318,0.00697,0.00757,0.00676,0.00473,0.00582,0.0082,0.21118,0.0075,0.00723,0.01179,0.01054,0.00705,0.01129,0.00776,0.00734,0.00729,0.00708,0.00755,0.00735,0.00802,0.00686,0.03225,0.00754,0.00785,0.00731,0.49589,0.01146
2014-09-11,0.00863,0.06318,0.00697,0.00757,0.00676,0.00473,0.00582,0.0082,0.21118,0.0075,0.00723,0.01179,0.01054,0.00705,0.01129,0.00776,0.00734,0.00729,0.00708,0.00755,0.00735,0.00802,0.00686,0.03225,0.00754,0.00785,0.00731,0.49589,0.01146
2014-09-12,0.00863,0.06318,0.00697,0.00757,0.00676,0.00473,0.00582,0.0082,0.21118,0.0075,0.00723,0.01179,0.01054,0.00705,0.01129,0.00776,0.00734,0.00729,0.00708,0.00755,0.00735,0.00802,0.00686,0.03225,0.00754,0.00785,0.00731,0.49589,0.01146
2014-09-15,0.00863,0.06318,0.00697,0.00757,0.00676,0.00473,0.00582,0.0082,0.21118,0.0075,0.00723,0.01179,0.01054,0.00705,0.01129,0.00776,0.00734,0.00729,0.00708,0.00755,0.00735,0.00802,0.00686,0.03225,0.00754,0.00785,0.00731,0.49589,0.01146
2014-09-16,0.00863,0.06318,0.00697,0.00757,0.00676,0.00473,0.00582,0.0082,0.21118,0.0075,0.00723,0.01179,0.01054,0.00705,0.01129,0.00776,0.00734,0.00729,0.00708,0.00755,0.00735,0.00802,0.00686,0.03225,0.00754,0.00785,0.00731,0.49589,0.01146
2014-09-17,0.00863,0.06318,0.00697,0.00757,0.00676,0.00473,0.00582,0.0082,0.21118,0.0075,0.00723,0.01179,0.01054,0.00705,0.01129,0.00776,0.00734,0.00729,0.00708,0.00755,0.00735,0.00802,0.00686,0.03225,0.00754,0.00785,0.00731,0.49589,0.01146
2014-09-18,0.00863,0.06318,0.00697,0.00757,0.00676,0.00473,0.00582,0.0082,0.21118,0.0075,0.00723,0.01179,0.01054,0.00705,0.01129,0.00776,0.00734,0.00729,0.00708,0.00755,0.00735,0.00802,0.00686,0.03225,0.00754,0.00785,0.00731,0.49589,0.01146
2014-09-19,0.00863,0.06318,0.00697,0.00757,0.00676,0.00473,0.00582,0.0082,0.21118,0.0075,0.00723,0.01179,0.01054,0.00705,0.01129,0.00776,0.00734,0.00729,0.00708,0.00755,0.00735,0.00802,0.00686,0.03225,0.00754,0.00785,0.00731,0.49589,0.01146
2014-09-22,0.00863,0.06318,0.00697,0.00757,0.00676,0.00473,0.00582,0.0082,0.21118,0.0075,0.00723,0.01179,0.01054,0.00705,0.01129,0.00776,0.00734,0.00729,0.00708,0.00755,0.00735,0.00802,0.00686,0.03225,0.00754,0.00785,0.00731,0.49589,0.01146
2014-09-23,0.00863,0.06318,0.00697,0.00757,0.00676,0.00473,0.00582,0.0082,0.21118,0.0075,0.00723,0.01179,0.01054,0.00705,0.01129,0.00776,0.00734,0.00729,0.00708,0.00755,0.00735,0.00802,0.00686,0.03225,0.00754,0.00785,0.00731,0.49589,0.01146
2014-09-24,0.00863,0.06318,0.00697,0.00757,0.00676,0.00473,0.00582,0.0082,0.21118,0.0075,0.00723,0.01179,0.01054,0.00705,0.01129,0.00776,0.00734,0.00729,0.00708,0.00755,0.00735,0.00802,0.00686,0.03225,0.00754,0.00785,0.00731,0.49589,0.01146
2014-09-25,0.00863,0.06318,0.00697,0.00757,0.00676,0.00473,0.00582,0.0082,0.21118,0.0075,0.00723,0.01179,0.01054,0.00705,0.01129,0.00776,0.00734,0.00729,0.00708,0.00755,0.00735,0.00802,0.00686,0.03225,0.00754,0.00785,0.00731,0.49589,0.01146
2014-09-26,0.00863,0.06318,0.00697,0.00757,0.00676,0.00473,0.00582,0.0082,0.21118,0.0075,0.00723,0.01179,0.01054,0.00705,0.01129,0.00776,0.00734,0.00729,0.00708,0.00755,0.00735,0.00802,0.00686,0.03225,0.00754,0.00785,0.00731,0.49589,0.01146
2014-09-29,0.00863,0.06318,0.00697,0.00757,0.00676,0.00473,0.00582,0.0082,0.21118,0.0075,0.00723,0.01179,0.01054,0.00705,0.01129,0.00776,0.00734,0.00729,0.00708,0.00755,0.00735,0.00802,0.00686,0.03225,0.00754,0.00785,0.00731,0.49589,0.01146
2014-09-30,0.00863,0.06318,0.00697,0.00757,0.00676,0.00473,0.00582,0.0082,0.21118,0.0075,0.00723,0.01179,0.01054,0.00705,0.01129,0.00776,0.00734,0.00729,0.00708,0.00755,0.00735,0.00802,0.00686,0.03225,0.00754,0.00785,0.00731,0.49589,0.01146
2014-10-01,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-02,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-03,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-06,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-07,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-08,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-09,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-10,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-13,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-14,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-15,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-16,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-17,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-20,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-21,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-22,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-23,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-24,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-27,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-28,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-29,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-30,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-10-31,0.02376,0.00501,0.00178,0.04606,0.02921,0.0198,0.02962,0.01309,0.04871,0.0357,0.01605,0.00971,0.0122,0.02472,0.01885,0.08061,0.02709,0.02733,0.02678,0.01294,0.03681,0.00684,0.02683,0.094,0.00946,0.27864,0.01651,0.00401,0.01788
2014-11-03,0.00308,0.08785,0.01616,0.0055,0.00946,0.00577,0.00406,0.00416,0.14267,0.00929,0.04948,0.03616,0.03106,0.0026,0.00446,0.01943,0.0026,0.0301,0.01814,0.14936,0.01149,0.00649,0.00226,0.24727,0.01039,0.06191,0.00443,0.02072,0.00363
2014-11-04,0.00308,0.08785,0.01616,0.0055,0.00946,0.00577,0.00406,0.00416,0.14267,0.00929,0.04948,0.03616,0.03106,0.0026,0.00446,0.01943,0.0026,0.0301,0.01814,0.14936,0.01149,0.00649,0.00226,0.24727,0.01039,0.06191,0.00443,0.02072,0.00363
2014-11-05,0.00308,0.08785,0.01616,0.0055,0.00946,0.00577,0.00406,0.00416,0.14267,0.00929,0.04948,0.03616,0.03106,0.0026,0.00446,0.01943,0.0026,0.0301,0.01814,0.14936,0.01149,0.00649,0.00226,0.24727,0.01039,0.06191,0.00443,0.02072,0.00363
2014-11-06,0.00308,0.08785,0.01616,0.0055,0.00946,0.00577,0.00406,0.00416,0.14267,0.00929,0.04948,0.03616,0.03106,0.0026,0.00446,0.01943,0.0026,0.0301,0.01814,0.14936,0.01149,0.00649,0.00226,0.24727,0.01039,0.06191,0.00443,0.02072,0.00363
2014-11-07,0.00308,0.08785,0.01616,0.0055,0.00946,0.00577,0.00406,0.00416,0.14267,0.00929,0.04948,0.03616,0.03106,0.0026,0.00446,0.01943,0.0026,0.0301,0.01814,0.14936,0.01149,0.00649,0.00226,0.24727,0.01039,0.06191,0.00443,0.02072,0.00363
2014-11-10,0.00308,0.08785,0.01616,0.0055,0.00946,0.00577,0.00406,0.00416,0.14267,0.00929,0.04948,0.03616,0.03106,0.0026,0.00446,0.01943,0.0026,0.0301,0.01814,0.14936,0.01149,0.00649,0.00226,0.24727,0.01039,0.06191,0.00443,0.02072,0.00363
2014-11-11,0.00308,0.08785,0.01616,0.0055,0.00946,0.00577,0.00406,0.00416,0.14267,0.00929,0.04948,0.03616,0.03106,0.0026,0.00446,0.01943,0.0026,0.0301,0.01814,0.14936,0.01149,0.00649,0.00226,0.24727,0.01039,0.06191,0.00443,0.02072,0.00363
2014-11-12,0.00308,0.08785,0.01616,0.0055,0.00946,0.00577,0.00406,0.00416,0.14267,0.00929,0.04948,0.03616,0.03106,0.0026,0.00446,0.01943,0.0026,0.0301,0.01814,0.14936,0.01149,0.00649,0.00226,0.24727,0.01039,0.06191,0.00443,0.02072,0.00363
2014-11-13,0.00308,0.08785,0.01616,0.0055,0.00946,0.00577,0.00406,0.00416,0.14267,0.00929,0.04948,0.03616,0.03106,0.0026,0.00446,0.01943,0.0026,0.0301,0.01814,0.14936,0.01149,0.00649,0.00226,0.24727,0.01039,0.06191,0.00443,0.02072,0.00363
2014-11-14,0.00308,0.08785,0.01616,0.0055,0.00946,0.00577,0.00406,0.00416,0.14267,0.00929,0.04948,0.03616,0.03106,0.0026,0.00446,0.01943,0.0026,0.0301,0.01814,0.14936,0.01149,0.00649,0.00226,0.24727,0.01039,0.06191,0.00443,0.02072,0.00363
2014-11-17,0.00308,0.08785,0.01616,0.0055,0.00946,0.00577,0.00406,0.00416,0.14267,0.00929,0.04948,0.03616,0.03106,0.0026,0.00446,0.01943,0.0026,0.0301,0.01814,0.14936,0.01149,0.00649,0.00226,0.24727,0.01039,0.06191,0.00443,0.02072,0.00363
2014-11-18,0.00308,0.08785,0.01616,0.0055,0.00946,0.00577,0.00406,0.00416,0.14267,0.00929,0.04948,0.03616,0.03106,0.0026,0.00446,0.01943,0.0026,0.0301,0.01814,0.14936,0.01149,0.00649,0.00226,0.24727,0.01039,0.06191,0.00443,0.02072,0.00363
2014-11-19,0.00308,0.08785,0.01616,0.0055,0.00946,0.00577,0.00406,0.00416,0.14267,0.00929,0.04948,0.03616,0.03106,0.0026,0.00446,0.01943,0.0026,0.0301,0.01814,0.14936,0.01149,0.00649,0.00226,0.24727,0.01039,0.06191,0.00443,0.02072,0.00363
2014-11-20,0.00308,0.08785,0.01616,0.0055,0.00946,0.00577,0.00406,0.00416,0.14267,0.00929,0.04948,0.03616,0.03106,0.0026,0.00446,0.01943,0.0026,0.0301,0.01814,0.14936,0.01149,0.00649,0.00226,0.24727,0.01039,0.06191,0.00443,0.02072,0.00363
2014-11-21,0.00308,0.08785,0.01616,0.0055,0.00946,0.00577,0.00406,0.00416,0.14267,0.00929,0.04948,0.03616,0.03106,0.0026,0.00446,0.01943,0.0026,0.0301,0.01814,0.14936,0.01149,0.00649,0.00226,0.24727,0.01039,0.06191,0.00443,0.02072,0.00363
2014-11-24,0.00308,0.08785,0.01616,0.0055,0.00946,0.00577,0.00406,0.00416,0.14267,0.00929,0.04948,0.03616,0.03106,0.0026,0.00446,0.01943,0.0026,0.0301,0.01814,0.14936,0.01149,0.00649,0.00226,0.24727,0.01039,0.06191,0.00443,0.02072,0.00363
2014-11-25,0.00308,0.08785,0.01616,0.0055,0.00946,0.00577,0.00406,0.00416,0.14267,0.00929,0.04948,0.03616,0.03106,0.0026,0.00446,0.01943,0.0026,0.0301,0.01814,0.14936,0.01149,0.00649,0.00226,0.24727,0.01039,0.06191,0.00443,0.02072,0.00363
2014-11-26,0.00308,0.08785,0.01616,0.0055,0.00946,0.00577,0.00406,0.00416,0.14267,0.00929,0.04948,0.03616,0.03106,0.0026,0.00446,0.01943,0.0026,0.0301,0.01814,0.14936,0.01149,0.00649,0.00226,0.24727,0.01039,0.06191,0.00443,0.02072,0.00363
2014-11-28,0.00308,0.08785,0.01616,0.0055,0.00946,0.00577,0.00406,0.00416,0.14267,0.00929,0.04948,0.03616,0.03106,0.0026,0.00446,0.01943,0.0026,0.0301,0.01814,0.14936,0.01149,0.00649,0.00226,0.24727,0.01039,0.06191,0.00443,0.02072,0.00363
2014-12-01,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2014-12-02,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2014-12-03,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2014-12-04,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2014-12-05,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2014-12-08,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2014-12-09,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2014-12-10,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2014-12-11,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2014-12-12,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2014-12-15,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2014-12-16,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2014-12-17,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2014-12-18,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2014-12-19,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2014-12-22,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2014-12-23,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2014-12-24,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2014-12-26,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2014-12-29,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2014-12-30,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2014-12-31,0.03179,0.00432,0.01668,0.04909,0.03825,0.02131,0.06883,0.05336,0.00177,0.04843,0.05069,0.04361,0.01975,0.04377,0.04805,0.06742,0.02651,0.01135,0.03563,0.0076,0.01435,0.02309,0.0411,0.04202,0.00056,0.05392,0.01867,0.08482,0.03326
2015-01-02,0.00387,0.01253,0.00792,0.00561,0.01065,0.00401,0.00584,0.00606,0.57673,0.01049,0.00485,0.00987,0.0042,0.00535,0.00189,0.01046,0.00786,0.00423,0.00904,0.00763,0.00509,0.00446,0.22639,0.01535,0.00691,0.00674,0.01237,0.00301,0.0106
2015-01-05,0.00387,0.01253,0.00792,0.00561,0.01065,0.00401,0.00584,0.00606,0.57673,0.01049,0.00485,0.00987,0.0042,0.00535,0.00189,0.01046,0.00786,0.00423,0.00904,0.00763,0.00509,0.00446,0.22639,0.01535,0.00691,0.00674,0.01237,0.00301,0.0106
2015-01-06,0.00387,0.01253,0.00792,0.00561,0.01065,0.00401,0.00584,0.00606,0.57673,0.01049,0.00485,0.00987,0.0042,0.00535,0.00189,0.01046,0.00786,0.00423,0.00904,0.00763,0.00509,0.00446,0.22639,0.01535,0.00691,0.00674,0.01237,0.00301,0.0106
2015-01-07,0.00387,0.01253,0.00792,0.00561,0.01065,0.00401,0.00584,0.00606,0.57673,0.01049,0.00485,0.00987,0.0042,0.00535,0.00189,0.01046,0.00786,0.00423,0.00904,0.00763,0.00509,0.00446,0.22639,0.01535,0.00691,0.00674,0.01237,0.00301,0.0106
2015-01-08,0.00387,0.01253,0.00792,0.00561,0.01065,0.00401,0.00584,0.00606,0.57673,0.01049,0.00485,0.00987,0.0042,0.00535,0.00189,0.01046,0.00786,0.00423,0.00904,0.00763,0.00509,0.00446,0.22639,0.01535,0.00691,0.00674,0.01237,0.00301,0.0106
2015-01-09,0.00387,0.01253,0.00792,0.00561,0.01065,0.00401,0.00584,0.00606,0.57673,0.01049,0.00485,0.00987,0.0042,0.00535,0.00189,0.01046,0.00786,0.00423,0.00904,0.00763,0.00509,0.00446,0.22639,0.01535,0.00691,0.00674,0.01237,0.00301,0.0106
2015-01-12,0.00387,0.01253,0.00792,0.00561,0.01065,0.00401,0.00584,0.00606,0.57673,0.01049,0.00485,0.00987,0.0042,0.00535,0.00189,0.01046,0.00786,0.00423,0.00904,0.00763,0.00509,0.00446,0.22639,0.01535,0.00691,0.00674,0.01237,0.00301,0.0106
2015-01-13,0.00387,0.01253,0.00792,0.00561,0.01065,0.00401,0.00584,0.00606,0.57673,0.01049,0.00485,0.00987,0.0042,0.00535,0.00189,0.01046,0.00786,0.00423,0.00904,0.00763,0.00509,0.00446,0.22639,0.01535,0.00691,0.00674,0.01237,0.00301,0.0106
