Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT,AXP_weight,AMGN_weight,AAPL_weight,BA_weight,CAT_weight,CSCO_weight,CVX_weight,GS_weight,HD_weight,HON_weight,IBM_weight,INTC_weight,JNJ_weight,KO_weight,JPM_weight,MCD_weight,MMM_weight,MRK_weight,MSFT_weight,NKE_weight,PG_weight,TRV_weight,UNH_weight,CRM_weight,VZ_weight,V_weight,WBA_weight,WMT_weight,DIS_weight
2013-08-19,18.13357162475586,104.47000122070312,74.33999633789062,104.72000122070312,84.19999694824219,43.439998626708984,24.270000457763672,118.66000366210938,61.83000183105469,158.6300048828125,75.20999908447266,77.66148376464844,176.12811279296875,22.280000686645508,90.44999694824219,51.83000183105469,38.779998779296875,95.4800033569336,115.61000061035156,45.40076446533203,31.389999389648438,32.35499954223633,79.58999633789062,80.2300033569336,71.70999908447266,43.744998931884766,47.5,48.52000045776367,73.58000183105469,0.02411,0.0411,0.0636,0.01064,0.01446,0.00431,0.01654,0.44232,0.01255,0.00731,0.01931,0.00321,0.01113,0.01852,0.02889,0.00849,0.00983,0.02433,0.00483,0.00565,0.00742,0.01018,0.03301,0.00421,0.02507,0.06723,0.03894,0.0134,0.02942
2013-08-20,17.895357131958008,105.5999984741211,74.2699966430664,104.62999725341797,83.86000061035156,43.38999938964844,24.31999969482422,118.29000091552734,61.880001068115234,159.55999755859375,74.29000091552734,77.90935516357422,176.44358825683594,22.520000457763672,89.7300033569336,52.119998931884766,38.650001525878906,95.5,115.41999816894531,45.38167953491211,31.6200008392334,32.314998626708984,79.52999877929688,80.2699966430664,72.45999908447266,43.30500030517578,47.90999984741211,48.7599983215332,73.2300033569336,0.02411,0.0411,0.0636,0.01064,0.01446,0.00431,0.01654,0.44232,0.01255,0.00731,0.01931,0.00321,0.01113,0.01852,0.02889,0.00849,0.00983,0.02433,0.00483,0.00565,0.00742,0.01018,0.03301,0.00421,0.02507,0.06723,0.03894,0.0134,0.02942
2013-08-21,17.941429138183594,104.6500015258789,73.44000244140625,103.91000366210938,82.94000244140625,43.5,24.06999969482422,117.69999694824219,61.13999938964844,157.11000061035156,73.7300033569336,76.82251739501953,176.73040771484375,22.170000076293945,88.80000305175781,51.630001068115234,38.279998779296875,95.11000061035156,113.41999816894531,45.286258697509766,31.610000610351562,32.064998626708984,79.37999725341797,79.41999816894531,71.8499984741211,44.59749984741211,47.27000045776367,48.41999816894531,73.55000305175781,0.02411,0.0411,0.0636,0.01064,0.01446,0.00431,0.01654,0.44232,0.01255,0.00731,0.01931,0.00321,0.01113,0.01852,0.02889,0.00849,0.00983,0.02433,0.00483,0.00565,0.00742,0.01018,0.03301,0.00421,0.02507,0.06723,0.03894,0.0134,0.02942
2013-08-22,17.96285629272461,106.29000091552734,73.86000061035156,105.13999938964844,84.16999816894531,43.75,24.010000228881836,118.29000091552734,61.63999938964844,159.41000366210938,74.0,77.00365447998047,177.04588317871094,22.260000228881836,88.26000213623047,52.209999084472656,38.310001373291016,95.45999908447266,114.66999816894531,45.6202278137207,32.38999938964844,32.43000030517578,79.7699966430664,80.55000305175781,71.97000122070312,44.72999954223633,47.02000045776367,48.59000015258789,73.45999908447266,0.02411,0.0411,0.0636,0.01064,0.01446,0.00431,0.01654,0.44232,0.01255,0.00731,0.01931,0.00321,0.01113,0.01852,0.02889,0.00849,0.00983,0.02433,0.00483,0.00565,0.00742,0.01018,0.03301,0.00421,0.02507,0.06723,0.03894,0.0134,0.02942
2013-08-23,17.893571853637695,105.5999984741211,73.6500015258789,105.4800033569336,83.88999938964844,43.59000015258789,23.860000610351562,119.52999877929688,61.72999954223633,158.64999389648438,73.88999938964844,77.60427856445312,177.26577758789062,22.440000534057617,88.41000366210938,52.31999969482422,38.52000045776367,95.12999725341797,114.4000015258789,45.54389190673828,34.75,32.10499954223633,80.01000213623047,80.19000244140625,72.54000091552734,44.775001525878906,47.61000061035156,48.790000915527344,73.44000244140625,0.02411,0.0411,0.0636,0.01064,0.01446,0.00431,0.01654,0.44232,0.01255,0.00731,0.01931,0.00321,0.01113,0.01852,0.02889,0.00849,0.00983,0.02433,0.00483,0.00565,0.00742,0.01018,0.03301,0.00421,0.02507,0.06723,0.03894,0.0134,0.02942
2013-08-26,17.963214874267578,113.75,73.61000061035156,105.52999877929688,83.55999755859375,43.400001525878906,23.829999923706055,118.83999633789062,61.349998474121094,157.89999389648438,75.43000030517578,77.27059936523438,176.6156768798828,22.270000457763672,87.52999877929688,51.79999923706055,38.119998931884766,95.30999755859375,114.33000183105469,45.43893051147461,34.150001525878906,31.959999084472656,78.54000091552734,80.12000274658203,72.37999725341797,43.75,46.939998626708984,48.81999969482422,73.02999877929688,0.02411,0.0411,0.0636,0.01064,0.01446,0.00431,0.01654,0.44232,0.01255,0.00731,0.01931,0.00321,0.01113,0.01852,0.02889,0.00849,0.00983,0.02433,0.00483,0.00565,0.00742,0.01018,0.03301,0.00421,0.02507,0.06723,0.03894,0.0134,0.02942
2013-08-27,17.449642181396484,109.12999725341797,71.91000366210938,103.20999908447266,82.69999694824219,42.459999084472656,23.479999542236328,118.80999755859375,60.689998626708984,153.22999572753906,74.12000274658203,75.55453491210938,174.70362854003906,22.190000534057617,86.16999816894531,50.599998474121094,38.150001525878906,94.83999633789062,112.7300033569336,44.95228958129883,33.2599983215332,31.405000686645508,77.97000122070312,79.73999786376953,71.5199966430664,43.54249954223633,46.95000076293945,47.25,72.86000061035156,0.02411,0.0411,0.0636,0.01064,0.01446,0.00431,0.01654,0.44232,0.01255,0.00731,0.01931,0.00321,0.01113,0.01852,0.02889,0.00849,0.00983,0.02433,0.00483,0.00565,0.00742,0.01018,0.03301,0.00421,0.02507,0.06723,0.03894,0.0134,0.02942
2013-08-28,17.532142639160156,109.19999694824219,72.01000213623047,103.2699966430664,82.44999694824219,42.779998779296875,23.450000762939453,121.80999755859375,60.810001373291016,152.97000122070312,75.02999877929688,75.74520874023438,174.14913940429688,22.290000915527344,86.52999877929688,50.58000183105469,38.349998474121094,96.08000183105469,113.0,44.933204650878906,33.02000045776367,31.684999465942383,76.8499984741211,79.88999938964844,71.54000091552734,43.8025016784668,46.560001373291016,47.06999969482422,72.37999725341797,0.02411,0.0411,0.0636,0.01064,0.01446,0.00431,0.01654,0.44232,0.01255,0.00731,0.01931,0.00321,0.01113,0.01852,0.02889,0.00849,0.00983,0.02433,0.00483,0.00565,0.00742,0.01018,0.03301,0.00421,0.02507,0.06723,0.03894,0.0134,0.02942
2013-08-29,17.560714721679688,108.86000061035156,72.22000122070312,104.93000030517578,82.52999877929688,43.650001525878906,23.450000762939453,120.37000274658203,61.08000183105469,153.6300048828125,75.05000305175781,76.32676696777344,174.6080322265625,22.059999465942383,86.56999969482422,50.70000076293945,38.099998474121094,94.86000061035156,113.31999969482422,44.9427490234375,33.54999923706055,31.739999771118164,77.30999755859375,80.25,72.44000244140625,43.842498779296875,47.81999969482422,47.58000183105469,72.43000030517578,0.02411,0.0411,0.0636,0.01064,0.01446,0.00431,0.01654,0.44232,0.01255,0.00731,0.01931,0.00321,0.01113,0.01852,0.02889,0.00849,0.00983,0.02433,0.00483,0.00565,0.00742,0.01018,0.03301,0.00421,0.02507,0.06723,0.03894,0.0134,0.02942
2013-08-30,17.400714874267578,108.94000244140625,71.91000366210938,103.91999816894531,82.54000091552734,49.130001068115234,23.309999465942383,120.43000030517578,60.83000183105469,152.1300048828125,74.48999786376953,75.85961151123047,174.25430297851562,21.979999542236328,86.41000366210938,50.529998779296875,38.18000030517578,94.36000061035156,113.58000183105469,45.124046325683594,33.400001525878906,31.40999984741211,77.88999938964844,79.9000015258789,71.73999786376953,43.60499954223633,47.380001068115234,48.06999969482422,72.9800033569336,0.02411,0.0411,0.0636,0.01064,0.01446,0.00431,0.01654,0.44232,0.01255,0.00731,0.01931,0.00321,0.01113,0.01852,0.02889,0.00849,0.00983,0.02433,0.00483,0.00565,0.00742,0.01018,0.03301,0.00421,0.02507,0.06723,0.03894,0.0134,0.02942
2013-09-03,17.44928550720215,111.01000213623047,72.43000030517578,105.01000213623047,82.51000213623047,49.58000183105469,23.479999542236328,120.55000305175781,60.93000030517578,154.75999450683594,73.9000015258789,77.20386505126953,175.86997985839844,22.06999969482422,86.41999816894531,51.130001068115234,37.900001525878906,94.5199966430664,113.22000122070312,45.04771041870117,31.8799991607666,32.14500045776367,77.75,80.56999969482422,72.55999755859375,44.255001068115234,46.0099983215332,48.7400016784668,72.68000030517578,0.00705,0.01053,0.00808,0.02767,0.00919,0.00776,0.01353,0.00786,0.00797,0.006,0.00712,0.01052,0.0078,0.01251,0.00722,0.01091,0.01125,0.01297,0.00648,0.0081,0.00419,0.00656,0.01405,0.20247,0.549,0.00755,0.00215,0.00692,0.00657
2013-09-04,17.81035614013672,113.0199966430664,73.13999938964844,106.37000274658203,83.54000091552734,48.77000045776367,23.770000457763672,120.86000061035156,61.11000061035156,155.74000549316406,74.13999938964844,77.18479919433594,175.07647705078125,22.639999389648438,86.9000015258789,51.869998931884766,38.540000915527344,95.16000366210938,114.55000305175781,45.49618148803711,31.200000762939453,32.564998626708984,77.48999786376953,81.06999969482422,73.3499984741211,44.04750061035156,46.779998779296875,49.4900016784668,72.91000366210938,0.00705,0.01053,0.00808,0.02767,0.00919,0.00776,0.01353,0.00786,0.00797,0.006,0.00712,0.01052,0.0078,0.01251,0.00722,0.01091,0.01125,0.01297,0.00648,0.0081,0.00419,0.00656,0.01405,0.20247,0.549,0.00755,0.00215,0.00692,0.00657
2013-09-05,17.688213348388672,112.93000030517578,73.80000305175781,106.6500015258789,82.94999694824219,48.599998474121094,23.690000534057617,121.37000274658203,61.29999923706055,156.1699981689453,72.98999786376953,77.5947494506836,176.05162048339844,22.600000381469727,87.04000091552734,52.11000061035156,38.2400016784668,95.66000366210938,114.87000274658203,45.33396911621094,31.229999542236328,32.689998626708984,77.13999938964844,80.66000366210938,74.04000091552734,44.0525016784668,46.63999938964844,50.189998626708984,72.66999816894531,0.00705,0.01053,0.00808,0.02767,0.00919,0.00776,0.01353,0.00786,0.00797,0.006,0.00712,0.01052,0.0078,0.01251,0.00722,0.01091,0.01125,0.01297,0.00648,0.0081,0.00419,0.00656,0.01405,0.20247,0.549,0.00755,0.00215,0.00692,0.00657
2013-09-06,17.79357147216797,111.01000213623047,73.3499984741211,106.06999969482422,83.38999938964844,48.470001220703125,23.549999237060547,121.20999908447266,61.38999938964844,156.66000366210938,72.69999694824219,77.85215759277344,174.9808807373047,22.670000076293945,87.16000366210938,52.560001373291016,38.349998474121094,96.26000213623047,115.04000091552734,45.314884185791016,31.149999618530273,32.4900016784668,77.1500015258789,80.48999786376953,74.05999755859375,44.16749954223633,46.34000015258789,49.459999084472656,72.58999633789062,0.00705,0.01053,0.00808,0.02767,0.00919,0.00776,0.01353,0.00786,0.00797,0.006,0.00712,0.01052,0.0078,0.01251,0.00722,0.01091,0.01125,0.01297,0.00648,0.0081,0.00419,0.00656,0.01405,0.20247,0.549,0.00755,0.00215,0.00692,0.00657
2013-09-09,18.077499389648438,111.66999816894531,73.66000366210938,107.19000244140625,85.58999633789062,49.20000076293945,23.920000076293945,122.22000122070312,61.59000015258789,159.49000549316406,73.58000183105469,78.58625030517578,176.84512329101562,22.90999984741211,87.55999755859375,52.86000061035156,38.52000045776367,96.44999694824219,116.73999786376953,45.553436279296875,31.65999984741211,32.70000076293945,78.16000366210938,82.19000244140625,74.25,44.63750076293945,45.90999984741211,50.220001220703125,73.51000213623047,0.00705,0.01053,0.00808,0.02767,0.00919,0.00776,0.01353,0.00786,0.00797,0.006,0.00712,0.01052,0.0078,0.01251,0.00722,0.01091,0.01125,0.01297,0.00648,0.0081,0.00419,0.00656,0.01405,0.20247,0.549,0.00755,0.00215,0.00692,0.00657
2013-09-10,17.665714263916016,111.16000366210938,74.5999984741211,108.16999816894531,86.61000061035156,50.02000045776367,24.15999984741211,123.01000213623047,62.83000183105469,165.13999938964844,74.5999984741211,80.20697784423828,178.3938751220703,22.979999542236328,88.52999877929688,53.66999816894531,38.630001068115234,96.88999938964844,117.58999633789062,45.78244400024414,32.38999938964844,33.40999984741211,77.94999694824219,82.54000091552734,74.62999725341797,46.147499084472656,46.470001220703125,50.66999816894531,73.95999908447266,0.00705,0.01053,0.00808,0.02767,0.00919,0.00776,0.01353,0.00786,0.00797,0.006,0.00712,0.01052,0.0078,0.01251,0.00722,0.01091,0.01125,0.01297,0.00648,0.0081,0.00419,0.00656,0.01405,0.20247,0.549,0.00755,0.00215,0.00692,0.00657
2013-09-11,16.703929901123047,111.97000122070312,75.18000030517578,109.2300033569336,87.12999725341797,49.880001068115234,24.3799991607666,123.91999816894531,63.939998626708984,165.05999755859375,75.04000091552734,80.11164093017578,182.31358337402344,22.809999465942383,89.2300033569336,53.2599983215332,38.779998779296875,97.45999908447266,118.70999908447266,45.935115814208984,32.7400016784668,33.79499816894531,78.2699966430664,83.7300033569336,75.18000030517578,46.57749938964844,46.52000045776367,50.75,74.05000305175781,0.00705,0.01053,0.00808,0.02767,0.00919,0.00776,0.01353,0.00786,0.00797,0.006,0.00712,0.01052,0.0078,0.01251,0.00722,0.01091,0.01125,0.01297,0.00648,0.0081,0.00419,0.00656,0.01405,0.20247,0.549,0.00755,0.00215,0.00692,0.00657
2013-09-12,16.881786346435547,113.45999908447266,75.29000091552734,109.80000305175781,86.83999633789062,49.959999084472656,24.290000915527344,123.88999938964844,65.48999786376953,163.35000610351562,75.4000015258789,79.87329864501953,182.34225463867188,22.6299991607666,89.01000213623047,52.2400016784668,38.439998626708984,97.18000030517578,118.19999694824219,45.65839767456055,32.689998626708984,34.040000915527344,78.26000213623047,83.12000274658203,74.73999786376953,46.26499938964844,47.349998474121094,53.290000915527344,73.91000366210938,0.00705,0.01053,0.00808,0.02767,0.00919,0.00776,0.01353,0.00786,0.00797,0.006,0.00712,0.01052,0.0078,0.01251,0.00722,0.01091,0.01125,0.01297,0.00648,0.0081,0.00419,0.00656,0.01405,0.20247,0.549,0.00755,0.00215,0.00692,0.00657
2013-09-13,16.60357093811035,115.05999755859375,75.30000305175781,111.33000183105469,87.01000213623047,49.63999938964844,24.31999969482422,124.13999938964844,66.69000244140625,164.0,75.11000061035156,80.13070678710938,183.71893310546875,23.440000534057617,88.56999969482422,52.59000015258789,38.689998626708984,97.3499984741211,118.5999984741211,45.60114669799805,33.029998779296875,33.95500183105469,79.05000305175781,83.55999755859375,74.4800033569336,47.25,47.7599983215332,53.459999084472656,74.36000061035156,0.00705,0.01053,0.00808,0.02767,0.00919,0.00776,0.01353,0.00786,0.00797,0.006,0.00712,0.01052,0.0078,0.01251,0.00722,0.01091,0.01125,0.01297,0.00648,0.0081,0.00419,0.00656,0.01405,0.20247,0.549,0.00755,0.00215,0.00692,0.00657
2013-09-16,16.075714111328125,117.18000030517578,75.5999984741211,115.66999816894531,87.18000030517578,49.650001525878906,24.3799991607666,124.08000183105469,66.94000244140625,167.02999877929688,75.54000091552734,81.13174438476562,184.6558380126953,23.389999389648438,89.02999877929688,53.13999938964844,38.86000061035156,97.70999908447266,119.2300033569336,45.98282241821289,32.79999923706055,34.095001220703125,80.16000366210938,84.56999969482422,75.12000274658203,47.345001220703125,48.29999923706055,54.779998779296875,74.77999877929688,0.00705,0.01053,0.00808,0.02767,0.00919,0.00776,0.01353,0.00786,0.00797,0.006,0.00712,0.01052,0.0078,0.01251,0.00722,0.01091,0.01125,0.01297,0.00648,0.0081,0.00419,0.00656,0.01405,0.20247,0.549,0.00755,0.00215,0.00692,0.00657
2013-09-17,16.261428833007812,115.7300033569336,76.91999816894531,117.11000061035156,87.06999969482422,49.900001525878906,24.3700008392334,124.33999633789062,66.9800033569336,167.4199981689453,75.80000305175781,81.46542358398438,183.70936584472656,23.739999771118164,89.05999755859375,53.09000015258789,38.790000915527344,97.91999816894531,119.93000030517578,45.81106948852539,32.93000030517578,34.15999984741211,79.83000183105469,84.87000274658203,74.30999755859375,47.900001525878906,48.56999969482422,54.91999816894531,75.1500015258789,0.00705,0.01053,0.00808,0.02767,0.00919,0.00776,0.01353,0.00786,0.00797,0.006,0.00712,0.01052,0.0078,0.01251,0.00722,0.01091,0.01125,0.01297,0.00648,0.0081,0.00419,0.00656,0.01405,0.20247,0.549,0.00755,0.00215,0.00692,0.00657
2013-09-18,16.595714569091797,117.5199966430664,77.63999938964844,118.4000015258789,87.83999633789062,52.4900016784668,24.799999237060547,125.81999969482422,67.11000061035156,168.05999755859375,77.37000274658203,82.60946655273438,185.86997985839844,23.899999618530273,89.91000366210938,53.40999984741211,39.59000015258789,98.69999694824219,121.29000091552734,46.183204650878906,33.31999969482422,34.7400016784668,80.30000305175781,85.91000366210938,73.04000091552734,48.412498474121094,48.720001220703125,55.630001068115234,76.41999816894531,0.00705,0.01053,0.00808,0.02767,0.00919,0.00776,0.01353,0.00786,0.00797,0.006,0.00712,0.01052,0.0078,0.01251,0.00722,0.01091,0.01125,0.01297,0.00648,0.0081,0.00419,0.00656,0.01405,0.20247,0.549,0.00755,0.00215,0.00692,0.00657
2013-09-19,16.867856979370117,117.18000030517578,77.56999969482422,119.04000091552734,87.75,53.380001068115234,24.610000610351562,125.44000244140625,65.72000122070312,167.77999877929688,78.51000213623047,82.7429428100586,184.88528442382812,23.90999984741211,90.06999969482422,52.75,39.310001373291016,97.91999816894531,121.56999969482422,46.049617767333984,33.63999938964844,34.75,80.12000274658203,86.9000015258789,70.83999633789062,48.6775016784668,48.5099983215332,55.9900016784668,76.20999908447266,0.00705,0.01053,0.00808,0.02767,0.00919,0.00776,0.01353,0.00786,0.00797,0.006,0.00712,0.01052,0.0078,0.01251,0.00722,0.01091,0.01125,0.01297,0.00648,0.0081,0.00419,0.00656,0.01405,0.20247,0.549,0.00755,0.00215,0.00692,0.00657
2013-09-20,16.693214416503906,116.8499984741211,77.31999969482422,116.62999725341797,84.75,52.7599983215332,24.510000228881836,124.91999816894531,65.01000213623047,169.75,77.0,81.49402618408203,181.66348266601562,23.770000457763672,89.68000030517578,52.79999923706055,39.400001525878906,96.9000015258789,120.01000213623047,45.81106948852539,32.790000915527344,34.685001373291016,79.38999938964844,86.05999755859375,70.56999969482422,49.70750045776367,47.779998779296875,55.52000045776367,75.83000183105469,0.00705,0.01053,0.00808,0.02767,0.00919,0.00776,0.01353,0.00786,0.00797,0.006,0.00712,0.01052,0.0078,0.01251,0.00722,0.01091,0.01125,0.01297,0.00648,0.0081,0.00419,0.00656,0.01405,0.20247,0.549,0.00755,0.00215,0.00692,0.00657
2013-09-23,17.522857666015625,115.05000305175781,76.44000244140625,117.51000213623047,85.02999877929688,52.349998474121094,24.270000457763672,125.5199966430664,64.75,165.25,75.91000366210938,80.20697784423828,182.5908203125,23.6200008392334,89.08999633789062,51.459999084472656,38.630001068115234,97.27999877929688,121.11000061035156,45.49618148803711,32.7400016784668,34.4900016784668,79.27999877929688,86.37999725341797,71.81999969482422,49.060001373291016,47.97999954223633,56.22999954223633,76.41999816894531,0.00705,0.01053,0.00808,0.02767,0.00919,0.00776,0.01353,0.00786,0.00797,0.006,0.00712,0.01052,0.0078,0.01251,0.00722,0.01091,0.01125,0.01297,0.00648,0.0081,0.00419,0.00656,0.01405,0.20247,0.549,0.00755,0.00215,0.00692,0.00657
2013-09-24,17.467857360839844,114.77999877929688,76.06999969482422,119.0,85.11000061035156,52.13999938964844,24.139999389648438,124.48999786376953,64.31999969482422,162.97000122070312,76.04000091552734,80.32138061523438,181.6156768798828,23.700000762939453,88.22000122070312,50.31999969482422,38.529998779296875,97.77999877929688,120.80000305175781,45.35305404663086,32.45000076293945,34.71500015258789,78.62000274658203,85.87000274658203,72.31999969482422,48.334999084472656,47.27000045776367,55.38999938964844,75.75,0.00705,0.01053,0.00808,0.02767,0.00919,0.00776,0.01353,0.00786,0.00797,0.006,0.00712,0.01052,0.0078,0.01251,0.00722,0.01091,0.01125,0.01297,0.00648,0.0081,0.00419,0.00656,0.01405,0.20247,0.549,0.00755,0.00215,0.00692,0.00657
2013-09-25,17.197500228881836,112.4800033569336,75.98999786376953,118.51000213623047,84.5,52.470001220703125,24.43000030517578,124.06999969482422,64.44999694824219,162.30999755859375,75.5199966430664,79.93050384521484,181.13766479492188,23.700000762939453,87.08000183105469,51.70000076293945,38.33000183105469,97.62000274658203,120.19999694824219,45.48664093017578,32.5099983215332,34.459999084472656,77.72000122070312,85.9800033569336,71.9800033569336,47.88999938964844,46.95000076293945,54.849998474121094,74.6500015258789,0.00705,0.01053,0.00808,0.02767,0.00919,0.00776,0.01353,0.00786,0.00797,0.006,0.00712,0.01052,0.0078,0.01251,0.00722,0.01091,0.01125,0.01297,0.00648,0.0081,0.00419,0.00656,0.01405,0.20247,0.549,0.00755,0.00215,0.00692,0.00657
2013-09-26,17.364999771118164,112.8499984741211,76.31999969482422,119.37999725341797,84.19999694824219,53.31999969482422,23.770000457763672,123.48999786376953,65.23999786376953,162.2899932861328,76.06999969482422,80.13070678710938,181.8546905517578,23.40999984741211,87.06999969482422,51.88999938964844,38.7400016784668,98.19000244140625,120.66000366210938,45.49618148803711,32.77000045776367,35.16999816894531,78.05000305175781,85.83000183105469,72.16000366210938,48.38999938964844,47.66999816894531,54.72999954223633,74.62000274658203,0.00705,0.01053,0.00808,0.02767,0.00919,0.00776,0.01353,0.00786,0.00797,0.006,0.00712,0.01052,0.0078,0.01251,0.00722,0.01091,0.01125,0.01297,0.00648,0.0081,0.00419,0.00656,0.01405,0.20247,0.549,0.00755,0.00215,0.00692,0.00657
2013-09-27,17.241071701049805,113.19000244140625,75.88999938964844,118.73999786376953,83.80000305175781,52.43000030517578,23.329999923706055,122.63999938964844,65.19000244140625,159.85000610351562,75.95999908447266,79.68262481689453,178.69981384277344,22.979999542236328,86.7300033569336,52.2400016784668,38.400001525878906,97.12000274658203,120.22000122070312,45.60114669799805,33.27000045776367,36.81999969482422,77.20999908447266,85.41000366210938,71.98999786376953,48.26250076293945,47.0,54.5099983215332,74.36000061035156,0.00705,0.01053,0.00808,0.02767,0.00919,0.00776,0.01353,0.00786,0.00797,0.006,0.00712,0.01052,0.0078,0.01251,0.00722,0.01091,0.01125,0.01297,0.00648,0.0081,0.00419,0.00656,0.01405,0.20247,0.549,0.00755,0.00215,0.00692,0.00657
2013-09-30,17.02678680419922,111.91999816894531,75.5199966430664,117.5,83.4000015258789,51.90999984741211,23.43000030517578,121.5,64.48999786376953,158.2100067138672,75.8499984741211,79.16780853271484,177.0363311767578,22.920000076293945,86.69000244140625,51.689998626708984,37.880001068115234,96.20999908447266,119.41000366210938,45.42938995361328,33.279998779296875,36.31999969482422,75.58999633789062,84.7699966430664,71.61000061035156,47.775001525878906,46.66999816894531,53.79999923706055,73.95999908447266,0.00705,0.01053,0.00808,0.02767,0.00919,0.00776,0.01353,0.00786,0.00797,0.006,0.00712,0.01052,0.0078,0.01251,0.00722,0.01091,0.01125,0.01297,0.00648,0.0081,0.00419,0.00656,0.01405,0.20247,0.549,0.00755,0.00215,0.00692,0.00657
2013-10-01,17.427143096923828,114.58000183105469,75.93000030517578,117.75,83.76000213623047,52.630001068115234,23.239999771118164,121.31999969482422,64.83000183105469,159.0,76.26000213623047,79.33940887451172,178.18356323242188,22.829999923706055,87.47000122070312,51.959999084472656,37.95000076293945,96.12999725341797,119.62000274658203,46.507633209228516,33.58000183105469,36.209999084472656,76.16000366210938,84.66000366210938,72.58000183105469,48.30500030517578,46.9900016784668,56.2400016784668,73.58999633789062,0.02211,0.03708,0.02846,0.02818,0.02284,0.27959,0.0255,0.01839,0.02225,0.02381,0.01511,0.00727,0.01895,0.02797,0.03977,0.0216,0.02598,0.02817,0.01146,0.05807,0.03348,0.02557,0.02565,0.01638,0.01607,0.03049,0.03216,0.02469,0.03296
2013-10-02,17.484285354614258,113.05999755859375,74.58000183105469,117.83999633789062,84.06999969482422,53.150001525878906,23.31999969482422,120.83000183105469,64.87999725341797,158.6699981689453,76.31999969482422,78.97713470458984,176.8260040283203,22.889999389648438,87.29000091552734,52.09000015258789,37.43000030517578,95.27999877929688,119.19999694824219,46.154579162597656,33.91999816894531,35.94499969482422,75.93000030517578,84.4800033569336,72.56999969482422,47.95500183105469,46.790000915527344,56.529998779296875,73.72000122070312,0.02211,0.03708,0.02846,0.02818,0.02284,0.27959,0.0255,0.01839,0.02225,0.02381,0.01511,0.00727,0.01895,0.02797,0.03977,0.0216,0.02598,0.02817,0.01146,0.05807,0.03348,0.02557,0.02565,0.01638,0.01607,0.03049,0.03216,0.02469,0.03296
2013-10-03,17.2646427154541,111.12000274658203,74.0199966430664,115.23999786376953,83.97000122070312,52.0,23.010000228881836,118.25,64.0199966430664,156.85000610351562,75.87999725341797,77.65194702148438,175.77438354492188,22.600000381469727,86.58000183105469,51.939998626708984,37.15999984741211,94.66999816894531,118.55000305175781,46.14503860473633,33.86000061035156,35.81999969482422,75.83999633789062,84.05999755859375,72.5199966430664,47.162498474121094,47.0099983215332,55.959999084472656,73.16000366210938,0.02211,0.03708,0.02846,0.02818,0.02284,0.27959,0.0255,0.01839,0.02225,0.02381,0.01511,0.00727,0.01895,0.02797,0.03977,0.0216,0.02598,0.02817,0.01146,0.05807,0.03348,0.02557,0.02565,0.01638,0.01607,0.03049,0.03216,0.02469,0.03296
2013-10-04,17.25107192993164,112.91000366210938,74.30999755859375,117.19999694824219,84.19999694824219,52.83000183105469,23.020000457763672,118.12999725341797,65.30000305175781,156.5500030517578,75.77999877929688,78.40511322021484,176.0038299560547,22.809999465942383,87.30999755859375,52.66999816894531,37.20000076293945,94.69999694824219,119.4000015258789,46.020992279052734,33.880001068115234,36.06999969482422,76.0199966430664,84.68000030517578,72.98999786376953,47.619998931884766,47.099998474121094,55.790000915527344,72.80000305175781,0.02211,0.03708,0.02846,0.02818,0.02284,0.27959,0.0255,0.01839,0.02225,0.02381,0.01511,0.00727,0.01895,0.02797,0.03977,0.0216,0.02598,0.02817,0.01146,0.05807,0.03348,0.02557,0.02565,0.01638,0.01607,0.03049,0.03216,0.02469,0.03296
2013-10-07,17.41964340209961,110.22000122070312,72.94000244140625,116.69000244140625,83.52999877929688,52.15999984741211,22.889999389648438,117.87000274658203,64.58999633789062,154.25,75.12999725341797,79.04386901855469,174.0057373046875,22.829999923706055,86.58999633789062,51.83000183105469,37.04999923706055,94.36000061035156,118.69000244140625,45.696563720703125,33.29999923706055,35.66999816894531,75.6500015258789,84.08999633789062,72.16999816894531,46.58250045776367,47.290000915527344,55.189998626708984,71.87000274658203,0.02211,0.03708,0.02846,0.02818,0.02284,0.27959,0.0255,0.01839,0.02225,0.02381,0.01511,0.00727,0.01895,0.02797,0.03977,0.0216,0.02598,0.02817,0.01146,0.05807,0.03348,0.02557,0.02565,0.01638,0.01607,0.03049,0.03216,0.02469,0.03296
2013-10-08,17.176429748535156,107.76000213623047,72.22000122070312,115.44000244140625,82.8499984741211,50.13999938964844,22.639999389648438,116.7300033569336,64.0,153.0500030517578,74.2699966430664,78.00469207763672,170.8604278564453,22.479999542236328,85.61000061035156,50.869998931884766,37.279998779296875,93.94000244140625,117.16000366210938,45.5629768371582,33.0099983215332,35.13999938964844,76.33000183105469,82.98999786376953,71.4800033569336,45.63249969482422,46.04999923706055,54.86000061035156,72.9000015258789,0.02211,0.03708,0.02846,0.02818,0.02284,0.27959,0.0255,0.01839,0.02225,0.02381,0.01511,0.00727,0.01895,0.02797,0.03977,0.0216,0.02598,0.02817,0.01146,0.05807,0.03348,0.02557,0.02565,0.01638,0.01607,0.03049,0.03216,0.02469,0.03296
